Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Day_of_Week
1927972279,2016-04-23,2945,2.039999962,2.039999962,0.0,0.0,0.0,2.039999962,0.0,0,0,145,1295,2499,Saturday
1927972279,2016-04-24,2090,1.450000048,1.450000048,0.0,0.07,0.239999995,1.139999986,0.0,1,6,75,1358,2324,Sunday
1927972279,2016-04-25,152,0.109999999,0.109999999,0.0,0.0,0.0,0.109999999,0.0,0,0,12,1303,2100,Monday
1927972279,2016-04-26,3761,2.599999905,2.599999905,0.0,0.0,0.0,2.599999905,0.0,0,0,192,1058,2638,Tuesday
1927972279,2016-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Wednesday
1927972279,2016-04-28,1675,1.159999967,1.159999967,0.0,0.0,0.0,1.159999967,0.0,0,0,95,1167,2351,Thursday
1927972279,2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Friday
1927972279,2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,Saturday
1927972279,2016-05-01,2704,1.870000005,1.870000005,0.0,1.00999999,0.029999999,0.829999983,0.0,14,1,70,1355,2411,Sunday
1927972279,2016-05-02,3790,2.619999886,2.619999886,0.0,1.159999967,0.300000012,1.159999967,0.0,16,8,94,1322,2505,Monday
1927972279,2016-05-03,1326,0.920000017,0.920000017,0.0,0.730000019,0.0,0.180000007,0.0,10,0,17,1413,2195,Tuesday
1927972279,2016-05-04,1786,1.24000001,1.24000001,0.0,0.0,0.0,1.24000001,0.0,0,0,87,1353,2338,Wednesday
1927972279,2016-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Thursday
1927972279,2016-05-06,2091,1.450000048,1.450000048,0.0,0.0,0.0,1.450000048,0.0,0,0,108,1332,2383,Friday
1927972279,2016-05-07,1510,1.039999962,1.039999962,0.0,0.0,0.0,1.039999962,0.0,0,0,48,1392,2229,Saturday
1927972279,2016-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Sunday
1927972279,2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Monday
1927972279,2016-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Tuesday
1927972279,2016-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Wednesday
1927972279,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383,Thursday
2022484408,2016-04-01,13603,9.600000381,9.600000381,0.0,5.460000038,0.629999995,3.50999999,0.0,72,16,213,1139,2645,Friday
2022484408,2016-04-02,5477,3.839999914,3.839999914,0.0,0.0,0.0,3.839999914,0.0,0,0,237,1203,2040,Saturday
2022484408,2016-04-03,11144,7.820000172,7.820000172,0.0,1.789999962,0.889999986,5.139999866,0.0,25,22,279,1114,2395,Sunday
2022484408,2016-04-04,15313,11.0,11.0,0.0,5.019999981,1.289999962,4.690000057,0.0,62,19,233,1126,2581,Monday
2022484408,2016-04-05,10805,7.590000153,7.590000153,0.0,0.720000029,0.980000019,5.889999866,0.0,36,37,298,1069,2735,Tuesday
2022484408,2016-04-06,15392,10.93000031,10.93000031,0.0,3.430000067,1.75,5.75,0.0,47,42,258,1093,2733,Wednesday
2022484408,2016-04-07,18247,13.82999992,13.82999992,0.0,7.110000134,2.210000038,4.510000229,0.0,72,62,252,1054,3021,Thursday
2022484408,2016-04-08,13023,9.260000229,9.260000229,0.0,3.230000019,0.560000002,5.46999979,0.0,40,12,296,1092,2577,Friday
2022484408,2016-04-09,16267,12.59000015,12.59000015,0.0,5.75,0.469999999,6.369999886,0.0,44,16,302,1078,2811,Saturday
2022484408,2016-04-10,10005,7.019999981,7.019999981,0.0,0.079999998,1.049999952,5.900000095,0.0,1,23,339,1077,2458,Sunday
2022484408,2016-04-11,10106,7.090000153,7.090000153,0.0,1.210000038,0.560000002,5.329999924,0.0,41,16,272,1111,2568,Monday
2022484408,2016-04-12,6717,4.71999979,4.71999979,0.0,3.230000019,0.219999999,1.269999981,0.0,41,5,67,551,1140,Tuesday
2022484408,2016-04-12,11875,8.340000153,8.340000153,0.0,3.309999943,0.769999981,4.260000229,0.0,42,14,227,1157,2390,Tuesday
2022484408,2016-04-13,12024,8.5,8.5,0.0,2.99000001,0.100000001,5.409999847,0.0,43,5,292,1100,2601,Wednesday
2022484408,2016-04-14,10690,7.5,7.5,0.0,2.480000019,0.209999993,4.820000172,0.0,32,3,257,1148,2312,Thursday
2022484408,2016-04-15,11034,8.029999733,8.029999733,0.0,1.940000057,0.310000002,5.78000021,0.0,27,9,282,1122,2525,Friday
2022484408,2016-04-16,10100,7.090000153,7.090000153,0.0,3.150000095,0.550000012,3.390000105,0.0,41,11,151,1237,2177,Saturday
2022484408,2016-04-17,15112,11.39999962,11.39999962,0.0,3.869999886,0.660000026,6.880000114,0.0,28,29,331,1052,2782,Sunday
2022484408,2016-04-18,14131,10.06999969,10.06999969,0.0,3.640000105,0.119999997,6.300000191,0.0,48,3,311,1078,2770,Monday
2022484408,2016-04-19,11548,8.529999733,8.529999733,0.0,3.289999962,0.239999995,5.0,0.0,31,7,250,1152,2489,Tuesday
2022484408,2016-04-20,15112,10.67000008,10.67000008,0.0,3.339999914,1.929999948,5.400000095,0.0,48,63,276,1053,2897,Wednesday
2022484408,2016-04-21,12453,8.739999771,8.739999771,0.0,3.329999924,1.110000014,4.309999943,0.0,104,53,255,1028,3158,Thursday
2022484408,2016-04-22,12954,9.329999924,9.329999924,0.0,4.429999828,0.419999987,4.46999979,0.0,52,10,273,1105,2638,Friday
2022484408,2016-04-23,6001,4.210000038,4.210000038,0.0,0.0,0.0,4.210000038,0.0,0,0,249,1191,2069,Saturday
2022484408,2016-04-24,13481,10.27999973,10.27999973,0.0,4.550000191,1.149999976,4.579999924,0.0,37,26,216,1161,2529,Sunday
2022484408,2016-04-25,11369,8.010000229,8.010000229,0.0,3.329999924,0.219999999,4.460000038,0.0,44,8,217,1171,2470,Monday
2022484408,2016-04-26,10119,7.190000057,7.190000057,0.0,1.429999948,0.660000026,5.110000134,0.0,55,24,275,1086,2793,Tuesday
2022484408,2016-04-27,10159,7.130000114,7.130000114,0.0,1.039999962,0.970000029,5.119999886,0.0,19,20,282,1119,2463,Wednesday
2022484408,2016-04-28,10140,7.119999886,7.119999886,0.0,0.409999996,1.330000043,5.389999866,0.0,6,20,291,1123,2296,Thursday
2022484408,2016-04-29,10245,7.190000057,7.190000057,0.0,0.479999989,1.210000038,5.5,0.0,21,40,281,1098,2611,Friday
2022484408,2016-04-30,18387,12.90999985,12.90999985,0.0,0.939999998,1.399999976,10.56999969,0.0,13,23,361,1043,2732,Saturday
2022484408,2016-05-01,10538,7.400000095,7.400000095,0.0,1.940000057,0.959999979,4.5,0.0,25,28,245,1142,2380,Sunday
2022484408,2016-05-02,10379,7.289999962,7.289999962,0.0,2.609999895,0.340000004,4.329999924,0.0,36,8,277,1119,2473,Monday
2022484408,2016-05-03,12183,8.739999771,8.739999771,0.0,3.99000001,0.460000008,4.28000021,0.0,72,14,250,1104,2752,Tuesday
2022484408,2016-05-04,11768,8.289999962,8.289999962,0.0,2.50999999,0.930000007,4.849999905,0.0,36,27,272,1105,2649,Wednesday
2022484408,2016-05-05,11895,8.350000381,8.350000381,0.0,2.789999962,0.860000014,4.699999809,0.0,55,20,253,1112,2609,Thursday
2022484408,2016-05-06,10227,7.179999828,7.179999828,0.0,1.870000005,0.670000017,4.639999866,0.0,24,17,295,1104,2498,Friday
2022484408,2016-05-07,6708,4.710000038,4.710000038,0.0,1.610000014,0.079999998,3.019999981,0.0,20,2,149,1269,1995,Saturday
2022484408,2016-05-08,3292,2.309999943,2.309999943,0.0,0.0,0.0,2.309999943,0.0,0,0,135,1305,1848,Sunday
2022484408,2016-05-09,13379,9.390000343,9.390000343,0.0,2.119999886,1.629999995,5.639999866,0.0,35,47,297,1061,2709,Monday
2022484408,2016-05-10,12798,8.979999542,8.979999542,0.0,2.220000029,1.210000038,5.559999943,0.0,57,28,271,1084,2797,Tuesday
2022484408,2016-05-11,13272,9.319999695,9.319999695,0.0,4.179999828,1.149999976,3.99000001,0.0,58,25,224,1133,2544,Wednesday
2022484408,2016-05-12,9117,6.409999847,6.409999847,0.0,1.279999971,0.670000017,4.440000057,0.0,16,16,236,728,1853,Thursday
2026352035,2016-04-01,2605,1.620000005,1.620000005,0.0,0.0,0.0,1.620000005,0.0,0,0,166,729,1407,Friday
2026352035,2016-04-02,1229,0.75999999,0.75999999,0.0,0.0,0.0,0.75999999,0.0,0,0,69,795,1237,Saturday
2026352035,2016-04-03,2308,1.429999948,1.429999948,0.0,0.0,0.0,1.429999948,0.0,0,0,115,720,1330,Sunday
2026352035,2016-04-04,6679,4.139999866,4.139999866,0.0,0.0,0.0,4.139999866,0.0,0,0,263,644,1583,Monday
2026352035,2016-04-05,5645,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0,0,248,621,1538,Tuesday
2026352035,2016-04-06,3180,1.970000029,1.970000029,0.0,0.0,0.0,1.970000029,0.0,0,0,185,738,1421,Wednesday
2026352035,2016-04-07,2767,1.720000029,1.720000029,0.0,0.0,0.0,1.720000029,0.0,0,0,170,673,1392,Thursday
2026352035,2016-04-08,3762,2.329999924,2.329999924,0.0,0.0,0.0,2.329999924,0.0,0,0,173,719,1425,Friday
2026352035,2016-04-09,3098,1.919999957,1.919999957,0.0,0.0,0.0,1.919999957,0.0,0,0,185,700,1413,Saturday
2026352035,2016-04-10,5142,3.190000057,3.190000057,0.0,0.0,0.0,3.190000057,0.0,0,0,230,654,1515,Sunday
2026352035,2016-04-11,3279,2.029999971,2.029999971,0.0,0.0,0.0,2.029999971,0.0,0,0,164,694,1405,Monday
2026352035,2016-04-12,1019,0.629999995,0.629999995,0.0,0.0,0.0,0.629999995,0.0,0,0,64,223,600,Tuesday
2026352035,2016-04-12,4414,2.74000001,2.74000001,0.0,0.189999998,0.349999994,2.200000048,0.0,3,8,181,706,1459,Tuesday
2026352035,2016-04-13,4993,3.099999905,3.099999905,0.0,0.0,0.0,3.099999905,0.0,0,0,238,663,1521,Wednesday
2026352035,2016-04-14,3335,2.069999933,2.069999933,0.0,0.0,0.0,2.049999952,0.0,0,0,197,653,1431,Thursday
2026352035,2016-04-15,3821,2.369999886,2.369999886,0.0,0.0,0.0,2.369999886,0.0,0,0,188,687,1444,Friday
2026352035,2016-04-16,2547,1.580000043,1.580000043,0.0,0.0,0.0,1.580000043,0.0,0,0,150,728,1373,Saturday
2026352035,2016-04-17,838,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0,0,60,1053,1214,Sunday
2026352035,2016-04-18,3325,2.059999943,2.059999943,0.0,0.0,0.0,2.059999943,0.0,0,0,182,1062,1419,Monday
2026352035,2016-04-19,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,Tuesday
2026352035,2016-04-20,7222,4.480000019,4.480000019,0.0,0.0,0.0,4.480000019,0.0,0,0,327,623,1667,Wednesday
2026352035,2016-04-21,2467,1.529999971,1.529999971,0.0,0.0,0.0,1.529999971,0.0,0,0,153,749,1370,Thursday
2026352035,2016-04-22,2915,1.809999943,1.809999943,0.0,0.0,0.0,1.809999943,0.0,0,0,162,712,1399,Friday
2026352035,2016-04-23,12357,7.710000038,7.710000038,0.0,0.0,0.0,7.710000038,0.0,0,0,432,458,1916,Saturday
2026352035,2016-04-24,3490,2.160000086,2.160000086,0.0,0.0,0.0,2.160000086,0.0,0,0,164,704,1401,Sunday
2026352035,2016-04-25,6017,3.730000019,3.730000019,0.0,0.0,0.0,3.730000019,0.0,0,0,260,821,1576,Monday
2026352035,2016-04-26,5933,3.680000067,3.680000067,0.0,0.0,0.0,3.680000067,0.0,0,0,288,1018,1595,Tuesday
2026352035,2016-04-27,6088,3.769999981,3.769999981,0.0,0.0,0.0,3.769999981,0.0,0,0,286,586,1593,Wednesday
2026352035,2016-04-28,6375,3.950000048,3.950000048,0.0,0.0,0.0,3.950000048,0.0,0,0,331,626,1649,Thursday
2026352035,2016-04-29,7604,4.710000038,4.710000038,0.0,0.0,0.0,4.710000038,0.0,0,0,352,492,1692,Friday
2026352035,2016-04-30,4729,2.930000067,2.930000067,0.0,0.0,0.0,2.930000067,0.0,0,0,233,594,1506,Saturday
2026352035,2016-05-01,3609,2.279999971,2.279999971,0.0,0.0,0.0,2.279999971,0.0,0,0,191,716,1447,Sunday
2026352035,2016-05-02,7018,4.349999905,4.349999905,0.0,0.0,0.0,4.349999905,0.0,0,0,355,716,1690,Monday
2026352035,2016-05-03,5992,3.720000029,3.720000029,0.0,0.0,0.0,3.720000029,0.0,0,0,304,981,1604,Tuesday
2026352035,2016-05-04,6564,4.070000172,4.070000172,0.0,0.0,0.0,4.070000172,0.0,0,0,345,530,1658,Wednesday
2026352035,2016-05-05,12167,7.539999962,7.539999962,0.0,0.0,0.0,7.539999962,0.0,0,0,475,479,1926,Thursday
2026352035,2016-05-06,8198,5.079999924,5.079999924,0.0,0.0,0.0,5.079999924,0.0,0,0,383,511,1736,Friday
2026352035,2016-05-07,4193,2.599999905,2.599999905,0.0,0.0,0.0,2.599999905,0.0,0,0,229,665,1491,Saturday
2026352035,2016-05-08,5528,3.450000048,3.450000048,0.0,0.0,0.0,3.450000048,0.0,0,0,258,610,1555,Sunday
2026352035,2016-05-09,10685,6.619999886,6.619999886,0.0,0.0,0.0,6.599999905,0.0,0,0,401,543,1869,Monday
2026352035,2016-05-10,254,0.159999996,0.159999996,0.0,0.0,0.0,0.159999996,0.0,0,0,17,1002,1141,Tuesday
2026352035,2016-05-11,8580,5.320000172,5.320000172,0.0,0.0,0.0,5.320000172,0.0,0,0,330,569,1698,Wednesday
2026352035,2016-05-12,8891,5.510000229,5.510000229,0.0,0.0,0.0,5.510000229,0.0,0,0,343,330,1364,Thursday
2320127002,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324,Friday
2320127002,2016-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324,Saturday
2320127002,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324,Sunday
2320127002,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324,Monday
2320127002,2016-04-05,4931,3.319999933,3.319999933,0.0,0.0,0.0,3.319999933,0.0,0,0,175,1265,1708,Tuesday
2320127002,2016-04-06,6999,4.71999979,4.71999979,0.0,0.0,0.0,4.71999979,0.0,0,0,320,1120,1950,Wednesday
2320127002,2016-04-07,1846,1.24000001,1.24000001,0.0,0.0,0.0,1.24000001,0.0,0,0,93,1347,1508,Thursday
2320127002,2016-04-08,3417,2.299999952,2.299999952,0.0,0.0,0.0,2.299999952,0.0,0,0,153,1287,1625,Friday
2320127002,2016-04-09,4863,3.279999971,3.279999971,0.0,0.059999999,0.419999987,2.799999952,0.0,1,11,208,1220,1772,Saturday
2320127002,2016-04-10,2277,1.529999971,1.529999971,0.0,0.0,0.0,1.529999971,0.0,0,0,103,1337,1530,Sunday
2320127002,2016-04-11,11230,7.670000076,7.670000076,0.0,0.889999986,0.119999997,6.659999847,0.0,10,2,390,1038,2206,Monday
2320127002,2016-04-12,2098,1.409999967,1.409999967,0.0,0.0,0.0,1.409999967,0.0,0,0,69,617,790,Tuesday
2320127002,2016-04-12,10725,7.489999771,7.489999771,0.0,1.169999957,0.310000002,6.010000229,0.0,13,9,306,1112,2124,Tuesday
2320127002,2016-04-13,7275,4.900000095,4.900000095,0.0,0.0,0.0,4.900000095,0.0,0,0,335,1105,2003,Wednesday
2320127002,2016-04-14,3973,2.680000067,2.680000067,0.0,0.0,0.0,2.680000067,0.0,0,0,191,1249,1696,Thursday
2320127002,2016-04-15,5205,3.50999999,3.50999999,0.0,0.0,0.0,3.50999999,0.0,0,0,245,1195,1801,Friday
2320127002,2016-04-16,5057,3.410000086,3.410000086,0.0,0.0,0.0,3.400000095,0.0,0,0,195,1245,1724,Saturday
2320127002,2016-04-17,6198,4.179999828,4.179999828,0.0,0.0,0.0,4.179999828,0.0,0,0,249,1191,1852,Sunday
2320127002,2016-04-18,6559,4.420000076,4.420000076,0.0,0.0,0.25999999,4.139999866,0.0,0,7,260,1173,1905,Monday
2320127002,2016-04-19,5997,4.039999962,4.039999962,0.0,0.0,0.379999995,3.660000086,0.0,0,11,228,1201,1811,Tuesday
2320127002,2016-04-20,7192,4.849999905,4.849999905,0.0,0.0,0.49000001,4.340000153,0.0,0,11,283,1146,1922,Wednesday
2320127002,2016-04-21,3404,2.289999962,2.289999962,0.0,0.059999999,0.419999987,1.809999943,0.0,1,10,127,1302,1610,Thursday
2320127002,2016-04-22,5583,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0,0,266,1174,1851,Friday
2320127002,2016-04-23,5079,3.420000076,3.420000076,0.0,0.0,0.0,3.420000076,0.0,0,0,242,1129,1804,Saturday
2320127002,2016-04-24,4165,2.809999943,2.809999943,0.0,0.0,0.0,2.799999952,0.0,0,0,204,1236,1725,Sunday
2320127002,2016-04-25,3588,2.420000076,2.420000076,0.0,0.230000004,0.200000003,1.99000001,0.0,3,5,152,1280,1654,Monday
2320127002,2016-04-26,3409,2.299999952,2.299999952,0.0,0.0,0.0,2.299999952,0.0,0,0,147,1293,1632,Tuesday
2320127002,2016-04-27,1715,1.159999967,1.159999967,0.0,0.0,0.0,1.159999967,0.0,0,0,82,1358,1481,Wednesday
2320127002,2016-04-28,1532,1.029999971,1.029999971,0.0,0.0,0.0,1.029999971,0.0,0,0,76,1364,1473,Thursday
2320127002,2016-04-29,924,0.620000005,0.620000005,0.0,0.0,0.0,0.620000005,0.0,0,0,45,1395,1410,Friday
2320127002,2016-04-30,4571,3.079999924,3.079999924,0.0,0.0,0.0,3.069999933,0.0,0,0,234,1206,1779,Saturday
2320127002,2016-05-01,772,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0,0,40,1400,1403,Sunday
2320127002,2016-05-02,3634,2.450000048,2.450000048,0.0,0.360000014,0.209999993,1.879999995,0.0,5,6,123,1306,1613,Monday
2320127002,2016-05-03,7443,5.019999981,5.019999981,0.0,1.49000001,0.370000005,3.160000086,0.0,20,10,206,1204,1878,Tuesday
2320127002,2016-05-04,1201,0.810000002,0.810000002,0.0,0.0,0.0,0.810000002,0.0,0,0,52,1388,1426,Wednesday
2320127002,2016-05-05,5202,3.50999999,3.50999999,0.0,0.0,0.389999986,3.109999895,0.0,0,11,223,1206,1780,Thursday
2320127002,2016-05-06,4878,3.289999962,3.289999962,0.0,0.0,0.0,3.289999962,0.0,0,0,204,1236,1742,Friday
2320127002,2016-05-07,7379,4.96999979,4.96999979,0.0,0.0,0.0,4.96999979,0.0,0,0,319,1121,1972,Saturday
2320127002,2016-05-08,5161,3.480000019,3.480000019,0.0,0.0,0.0,3.470000029,0.0,0,0,247,1193,1821,Sunday
2320127002,2016-05-09,3090,2.079999924,2.079999924,0.0,0.0,0.0,2.079999924,0.0,0,0,145,1295,1630,Monday
2320127002,2016-05-10,6227,4.199999809,4.199999809,0.0,0.0,0.0,4.199999809,0.0,0,0,290,1150,1899,Tuesday
2320127002,2016-05-11,6424,4.329999924,4.329999924,0.0,0.0,0.0,4.329999924,0.0,0,0,300,1140,1903,Wednesday
2320127002,2016-05-12,2661,1.789999962,1.789999962,0.0,0.0,0.0,1.789999962,0.0,0,0,128,830,1125,Thursday
2347167796,2016-03-29,10272,6.789999962,6.789999962,0.0,0.159999996,3.119999886,3.5,0.0,2,58,208,700,2041,Tuesday
2347167796,2016-03-30,10533,7.099999905,7.099999905,0.0,1.769999981,2.059999943,3.269999981,0.0,21,35,255,615,2187,Wednesday
2347167796,2016-03-31,6760,4.46999979,4.46999979,0.0,0.0,0.0,4.46999979,0.0,0,0,250,613,1929,Thursday
2347167796,2016-04-01,8328,5.510000229,5.510000229,0.0,0.0,2.0,3.5,0.0,0,33,212,804,1935,Friday
2347167796,2016-04-02,15459,10.22000027,10.22000027,0.0,3.589999914,0.810000002,5.820000172,0.0,51,16,327,583,2438,Saturday
2347167796,2016-04-03,7485,4.949999809,4.949999809,0.0,0.0,0.0,4.949999809,0.0,0,0,324,491,2035,Sunday
2347167796,2016-04-04,10254,6.800000191,6.800000191,0.0,1.419999957,1.230000019,4.159999847,0.0,21,25,231,638,2099,Monday
2347167796,2016-04-05,10114,6.820000172,6.820000172,0.0,1.639999986,0.479999989,4.679999828,0.0,18,9,269,696,2096,Tuesday
2347167796,2016-04-06,11107,7.340000153,7.340000153,0.0,0.899999976,2.75999999,3.680000067,0.0,14,46,196,759,2058,Wednesday
2347167796,2016-04-07,10320,6.849999905,6.849999905,0.0,0.680000007,1.230000019,4.940000057,0.0,15,32,315,1002,2338,Thursday
2347167796,2016-04-08,10209,6.75,6.75,0.0,0.159999996,0.349999994,6.230000019,0.0,2,6,316,711,2104,Friday
2347167796,2016-04-09,16081,10.63000011,10.63000011,0.0,1.25,1.820000052,7.559999943,0.0,16,32,401,970,2488,Saturday
2347167796,2016-04-10,10078,6.829999924,6.829999924,0.0,1.019999981,0.119999997,5.690000057,0.0,12,3,303,463,2164,Sunday
2347167796,2016-04-11,10001,6.610000134,6.610000134,0.0,0.330000013,2.930000067,3.359999895,0.0,5,52,196,788,2009,Monday
2347167796,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,425,399,Tuesday
2347167796,2016-04-12,10113,6.829999924,6.829999924,0.0,2.0,0.620000005,4.199999809,0.0,28,13,320,964,2344,Tuesday
2347167796,2016-04-13,10352,7.010000229,7.010000229,0.0,1.659999967,1.940000057,3.410000086,0.0,19,32,195,676,2038,Wednesday
2347167796,2016-04-14,10129,6.699999809,6.699999809,0.0,0.02,2.74000001,3.940000057,0.0,1,48,206,705,2010,Thursday
2347167796,2016-04-15,10465,6.920000076,6.920000076,0.0,0.07,1.419999957,5.429999828,0.0,1,24,284,720,2133,Friday
2347167796,2016-04-16,22244,15.07999992,15.07999992,0.0,5.449999809,4.099999905,5.53000021,0.0,66,72,268,968,2670,Saturday
2347167796,2016-04-17,5472,3.619999886,3.619999886,0.0,0.079999998,0.280000001,3.25999999,0.0,1,7,249,508,1882,Sunday
2347167796,2016-04-18,8247,5.449999809,5.449999809,0.0,0.790000021,0.860000014,3.789999962,0.0,11,16,206,678,1944,Monday
2347167796,2016-04-19,6711,4.440000057,4.440000057,0.0,0.0,0.0,4.440000057,0.0,0,7,382,648,2346,Tuesday
2347167796,2016-04-20,10999,7.269999981,7.269999981,0.0,0.680000007,1.809999943,4.78000021,0.0,11,43,269,1011,2198,Wednesday
2347167796,2016-04-21,10080,6.75,6.75,0.0,1.850000024,1.529999971,3.380000114,0.0,23,26,208,761,2048,Thursday
2347167796,2016-04-22,7804,5.159999847,5.159999847,0.0,0.560000002,1.679999948,2.920000076,0.0,9,27,206,781,1946,Friday
2347167796,2016-04-23,16901,11.36999989,11.36999989,0.0,2.779999971,1.450000048,7.150000095,0.0,32,35,360,591,2629,Saturday
2347167796,2016-04-24,9471,6.260000229,6.260000229,0.0,0.0,0.0,6.260000229,0.0,0,0,360,584,2187,Sunday
2347167796,2016-04-25,9482,6.380000114,6.380000114,0.0,1.269999981,0.519999981,4.599999905,0.0,15,11,277,653,2095,Monday
2347167796,2016-04-26,5980,3.950000048,3.950000048,0.0,0.0,0.0,3.950000048,0.0,0,0,227,732,1861,Tuesday
2347167796,2016-04-27,11423,7.579999924,7.579999924,0.0,1.860000014,0.400000006,5.320000172,0.0,26,9,295,623,2194,Wednesday
2347167796,2016-04-28,5439,3.599999905,3.599999905,0.0,0.0,0.0,3.599999905,0.0,0,0,229,764,1854,Thursday
2347167796,2016-04-29,42,0.029999999,0.029999999,0.0,0.0,0.0,0.029999999,0.0,0,0,4,2,403,Friday
2873212765,2016-04-01,890,0.600000024,0.600000024,0.0,0.0,0.0,0.600000024,0.0,0,0,41,1399,1335,Friday
2873212765,2016-04-02,2214,1.49000001,1.49000001,0.0,0.0,0.0,1.49000001,0.0,0,0,197,1243,1559,Saturday
2873212765,2016-04-03,7640,5.130000114,5.130000114,0.0,0.189999998,0.800000012,4.150000095,0.0,3,15,315,1107,1845,Sunday
2873212765,2016-04-04,9713,6.53000021,6.53000021,0.0,0.340000004,0.889999986,5.289999962,0.0,6,24,355,1055,2046,Monday
2873212765,2016-04-05,8432,5.670000076,5.670000076,0.0,0.0,0.0,5.650000095,0.01,0,0,374,1066,1953,Tuesday
2873212765,2016-04-06,7350,4.940000057,4.940000057,0.0,0.0,0.0,4.940000057,0.0,0,0,382,1058,1910,Wednesday
2873212765,2016-04-07,9353,6.309999943,6.309999943,0.0,0.370000005,0.689999998,5.239999771,0.0,5,17,363,1055,2035,Thursday
2873212765,2016-04-08,7157,4.809999943,4.809999943,0.0,0.0,0.0,4.809999943,0.0,0,0,380,1060,1944,Friday
2873212765,2016-04-09,14103,9.56000042,9.56000042,0.0,3.019999981,0.409999996,6.139999866,0.01,46,8,288,1098,2257,Saturday
2873212765,2016-04-10,5290,3.549999952,3.549999952,0.0,0.039999999,0.340000004,3.170000076,0.0,1,8,251,1180,1724,Sunday
2873212765,2016-04-11,7497,5.039999962,5.039999962,0.0,0.0,0.0,5.039999962,0.0,0,0,357,882,1741,Monday
2873212765,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Tuesday
2873212765,2016-04-12,8796,5.909999847,5.909999847,0.0,0.109999999,0.930000007,4.880000114,0.0,2,21,356,1061,1982,Tuesday
2873212765,2016-04-13,7618,5.119999886,5.119999886,0.0,0.0,0.219999999,4.880000114,0.02,0,8,404,1028,2004,Wednesday
2873212765,2016-04-14,7910,5.320000172,5.320000172,0.0,0.0,0.0,5.320000172,0.0,0,0,331,1109,1893,Thursday
2873212765,2016-04-15,8482,5.699999809,5.699999809,0.0,0.0,0.0,5.690000057,0.01,0,0,448,992,2063,Friday
2873212765,2016-04-16,9685,6.650000095,6.650000095,0.0,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,2148,Saturday
2873212765,2016-04-17,2524,1.700000048,1.700000048,0.0,0.0,0.349999994,1.340000033,0.0,0,8,160,1272,1529,Sunday
2873212765,2016-04-18,7762,5.239999771,5.239999771,0.0,0.07,0.280000001,4.889999866,0.0,1,6,311,1122,1890,Monday
2873212765,2016-04-19,7948,5.369999886,5.369999886,0.0,0.0,0.0,5.360000134,0.0,0,0,389,1051,1956,Tuesday
2873212765,2016-04-20,9202,6.300000191,6.300000191,0.0,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,2094,Wednesday
2873212765,2016-04-21,8859,5.980000019,5.980000019,0.0,0.129999995,0.370000005,5.46999979,0.01,2,10,371,1057,1970,Thursday
2873212765,2016-04-22,7286,4.900000095,4.900000095,0.0,0.460000008,0.0,4.420000076,0.02,46,0,366,1028,2241,Friday
2873212765,2016-04-23,9317,6.349999905,6.349999905,0.0,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,2021,Saturday
2873212765,2016-04-24,6873,4.679999828,4.679999828,0.0,3.0,0.059999999,1.620000005,0.0,46,1,190,1203,1898,Sunday
2873212765,2016-04-25,7373,4.949999809,4.949999809,0.0,0.0,0.0,4.949999809,0.0,0,0,359,1081,1907,Monday
